"","ottaID","C1.MES","C2.IMM","C4.DIF","C5.PRO"
"1058","DOVE42229",0.201849050905336,0.393732774877407,0.248089007948963,0.156329166268295
"1059","DOVE42231",0.338945314616457,0.39084794810048,0.104349036650927,0.165857700632136
"1060","DOVE42232",0.12942458921317,0.222269273495725,0.412030023902954,0.236276113388152
"1061","DOVE42233",0.488945296830532,0.229866684191357,0.121646868776304,0.159541150201807
"1062","DOVE42234",0.149902197025751,0.133296394963188,0.309077115388476,0.407724292622584
"1063","DOVE42237",0.241323517653801,0.482255883408481,0.213064140217022,0.0633564587206963
"1064","DOVE42239",0.00849441419119144,0.0859908173101125,0.67084158255201,0.234673185946686
"1065","DOVE42240",0.0392646665860946,0.0597724803717215,0.254418961377955,0.646543891664229
"1066","DOVE42241",0.352347968033982,0.25437764467836,0.140899709136809,0.252374678150849
"1067","DOVE42242",0.190410198056404,0.218072982939565,0.31694109288905,0.274575726114981
"1068","DOVE42243",0.480103707238863,0.281703274480655,0.0863927049695971,0.151800313310884
"1069","DOVE42246",0.124615751841043,0.327300075026805,0.402367356378722,0.145716816753431
"1070","DOVE42248",0.448707542565838,0.277391722006775,0.0871270444386156,0.186773690988772
"1071","DOVE42249",0.107291340836221,0.211917102234794,0.522833892429018,0.157957664499967
"1072","DOVE42251",0.389776786640779,0.375062287525905,0.123658143814555,0.111502782018761
"1073","DOVE42252",0.412138874507339,0.227680007339608,0.148487123405872,0.211693994747181
"1074","DOVE42253",0.0724301042703547,0.394705360470455,0.359322976746729,0.173541558512461
"1075","DOVE42255",0.0499917311415668,0.391164065185469,0.447644819737841,0.111199383935123
"1076","DOVE42258",0.356037157051903,0.350180347019406,0.153265551595459,0.140516944333232
"1077","DOVE42259",0.029776983850601,0.372845738918135,0.488069004127671,0.109308273103594
"1078","DOVE42261",0.0175431556539228,0.0828297330897583,0.609108228617095,0.290518882639224
"1079","DOVE42264",0.26620436997326,0.38029812331208,0.164401766957869,0.18909573975679
"1080","DOVE42268",0.239011700119087,0.235536745202292,0.190108479429875,0.335343075248746
"1081","DOVE42270",0.715719845639897,0.0848767150452235,0.0668381455461837,0.132565293768696
"1082","DOVE42271",0.154083763432876,0.471937050017425,0.258229037467684,0.115750149082016
"1083","DOVE42275",0,0.011615952170566,0.105822364611745,0.882561683217689
"1084","DOVE42277",0.7369518183377,0.115069433043643,0.0362772696912485,0.111701478927408
"1085","DOVE42281",0.216443659892667,0.335110162597399,0.28295576428209,0.165490413227843
"1086","DOVE42282",0.31337121808293,0.333265132226436,0.192164520620072,0.161199129070563
"1087","DOVE42284",0.15326109622004,0.15190879204656,0.425421622023543,0.269408489709857
"1088","DOVE42285",0.250513123658149,0.33251716709695,0.244079958643543,0.172889750601358
"1089","DOVE42286",0.35426062879299,0.372606734016,0.0955906967795907,0.177541940411419
"1090","DOVE42287",0.0563580491306944,0.188748266685151,0.518464194173098,0.236429490011056
"1091","DOVE42289",0.569256495200131,0.209298173681259,0.110153014915783,0.111292316202828
"1092","DOVE42297",0.295559952582661,0.489752280297166,0.100591866625721,0.114095900494453
"1093","DOVE42299",0.677027872536227,0.17993189119683,0.0745961681238607,0.0684440681430821
"1094","DOVE42300",0.324383908346426,0.361594618552308,0.155308466863818,0.158713006237448
"1095","DOVE42303",0.639505912257817,0.140278320889398,0.0849835523142841,0.135232214538501
"1096","DOVE42305",0.230280537305739,0.397650927367595,0.156689185895286,0.21537934943138
"1097","DOVE42310",0.0858647267346111,0.180334924457783,0.401096416377481,0.332703932430125
"1098","DOVE42314",0.286187022819411,0.228301186241114,0.27144224692271,0.214069544016765
"1099","DOVE42316",0.497595980383186,0.2383567918654,0.111981432247678,0.152065795503736
"1100","DOVE42317",0.507913295721421,0.32139869431015,0.0703127485410472,0.100375261427382
"1101","DOVE42319",0.658115778943441,0.135470863427356,0.101807818141137,0.104605539488066
"1102","DOVE42320",0.098485958000493,0.39028279026235,0.390394935614228,0.12083631612293
"1103","DOVE42330",0.365718025514998,0.329789027944006,0.0981263473740761,0.206366599166919
"1104","DOVE42331",0.218656067159682,0.278079732191791,0.300592235622814,0.202671965025713
"1105","DOVE42333",0.0190427434886532,0.050039758805838,0.291163835995463,0.639753661710046
"1106","DOVE42337",0.253116343220023,0.424276219430874,0.163060423812585,0.159547013536517
"1107","DOVE42338",0.237606369692027,0.369659540626076,0.150248143442028,0.242485946239869
"1108","DOVE42340",0.04994724390488,0.160151256737404,0.51963762175872,0.270263877598996
"1109","DOVE42341",0.596640438662384,0.178242100533775,0.0593203608997798,0.165797099904061
"1110","DOVE42345",0.0198725063645759,0.20991432009613,0.513404849109237,0.256808324430057
"1111","DOVE42347",0.373993080195439,0.305182156046606,0.0925103246941812,0.228314439063774
"1112","DOVE42348",0.445220343998331,0.242777635307573,0.0700552821141514,0.241946738579945
"1113","DOVE42349",0.155872119579576,0.124896760510805,0.377325945808372,0.341905174101248
"1114","DOVE42350",0.127983344442866,0.262413352804389,0.285241414425635,0.32436188832711
"1115","DOVE42351",0.371221335214175,0.178702864239578,0.112694368639843,0.337381431906404
"1116","DOVE42352",0.132830768298124,0.209458598121768,0.385549825231945,0.272160808348163
"1117","DOVE42354",0.574489113109942,0.26334558365524,0.0770959054975147,0.0850693977373028
"1118","DOVE42355",0.156394206931269,0.229983753929883,0.348781393465091,0.264840645673757
"1119","DOVE42358",0.0654525294270084,0.124545675451784,0.210923175483581,0.599078619637627
"1120","DOVE42361",0.0593318855827769,0.0869777114023748,0.452790269927006,0.400900133087843
"1121","DOVE42364",0.50268070534814,0.251301156735416,0.0872942909874655,0.158723846928978
"1122","DOVE42369",0.334544383362226,0.299959410031163,0.122287353506276,0.243208853100334
"1123","DOVE42370",0.18903932674665,0.370532325607427,0.247938969446326,0.192489378199597
"1124","DOVE42544",0.0575719457194802,0.116297837160285,0.580829225211563,0.245300991908672
"1125","DOVE42545",0.498130466069536,0.314755876429983,0.0648740533864572,0.122239604114023
"1126","DOVE42546",0.149463544565676,0.381004248228766,0.269753499487288,0.19977870771827
"1127","DOVE42556",0.694428450295848,0.167951366115932,0.037251066438555,0.100369117149665
"1128","DOVE42560",0.168337754107038,0.499045849615145,0.215023372892156,0.117593023385661
"1129","DOVE42563",0.0568024398081447,0.454080683600979,0.326780861772313,0.162336014818563
"1130","DOVE42579",0.169899865238821,0.2717062359656,0.182364469780562,0.376029429015017
"1131","DOVE42601",0.00986272179838915,0.0194593314666266,0.238263700303786,0.732414246431198
"1132","DOVE42613",0.0760633320231276,0.326227202918349,0.432230233884208,0.165479231174315
"1133","DOVE42615",0.369610233790119,0.253727536949035,0.192060764117978,0.184601465142868
"1134","DOVE42621",0.383652143260698,0.300634266149751,0.188707655499038,0.127005935090513
"1135","DOVE42627",0.370601588313922,0.328218181578844,0.167068648578566,0.134111581528668
"1136","DOVE42640",0.369626129734398,0.361928890094866,0.15791407511584,0.110530905054896
"1137","DOVE42643",0.269832851513049,0.207651375285461,0.153983514832098,0.368532258369392
"1138","DOVE42644",0.360186847418555,0.273535786442729,0.151757299292389,0.214520066846328
"1139","DOVE42651",0.056200708876739,0.313056126382616,0.5028691608434,0.127874003897245
"1140","DOVE42658",0.161044804860327,0.128737599283825,0.293466518650589,0.416751077205259
"1141","DOVE42659",0.0955320175578184,0.257795087836414,0.464977487981777,0.181695406623991
"1142","DOVE42660",0.320011908932474,0.309413871532715,0.188251331209624,0.182322888325187
"1143","DOVE42668",0.382816803463257,0.154932731783039,0.0749985603905752,0.387251904363128
"1144","DOVE42673",0.0449799569573099,0.214221742514387,0.613120090653691,0.127678209874612
"1145","DOVE42679",0.529185708435008,0.208969610040385,0.0676707942078654,0.194173887316742
"1146","DOVE42681",0.159192115557731,0.38025919432682,0.295522657186919,0.16502603292853
"1147","DOVE42683",0.434319994365359,0.298427944576742,0.110392281214902,0.156859779842996
"1148","DOVE42685",0.0895964699335608,0.0770625870046391,0.108890116053095,0.724450827008705
"1149","DOVE42686",0.27466877080861,0.204756107448852,0.314351730635848,0.20622339110669
"1150","DOVE42690",0.478707081905988,0.233043384185048,0.11643073530025,0.171818798608714
"1151","DOVE42804",0.482418756325911,0.279273114090279,0.109508006586666,0.128800122997144
"1152","DOVE42805",0.0345569613513535,0.278978678172178,0.550348636011545,0.136115724464924
"1153","DOVE42806",0.173835652561597,0.161836989812829,0.189031455118993,0.475295902506581
"1154","DOVE42815",0.43106729284044,0.254012443570501,0.106210254175767,0.208710009413291
"1155","DOVE42816",0.071637833890926,0.300299051521663,0.442571330910141,0.18549178367727
"1156","DOVE42820",0.490546819997119,0.248877963306221,0.0862387905636417,0.174336426133018
"1157","DOVE42821",0.147780877926705,0.257062061183688,0.255945646027956,0.339211414861651
"1158","DOVE42822",0.263903772967272,0.279600820870101,0.13870338849552,0.317792017667107
"1159","DOVE42827",0.411128906691913,0.316564670768052,0.131743856863376,0.140562565676658
"1160","DOVE42830",0.0545837897468528,0.39934580237896,0.406408758072098,0.139661649802089
"1161","DOVE42833",0.403598582074833,0.269472561903956,0.128596595153074,0.198332260868137
"1162","DOVE42837",0.175302471140996,0.311379730629725,0.259539618726716,0.253778179502563
"1163","DOVE42838",0.213207450408749,0.477421162794935,0.195900104343552,0.113471282452764
"1164","DOVE42839",0.398006149585455,0.273232421850364,0.15790028851496,0.170861140049221
"1165","DOVE42842",0.118538096474455,0.155224511126343,0.479082747028591,0.247154645370611
"1166","DOVE42843",0.399032759475046,0.321792338319408,0.127228130460074,0.151946771745472
"1167","DOVE42844",0.099011676322684,0.269004744965407,0.290769881248987,0.341213697462922
"1168","DOVE42854",0.55482957730479,0.161846525803968,0.0824587109425691,0.200865185948673
"1169","DOVE42856",0.527746670106102,0.283101312182826,0.0889022616204464,0.100249756090626
"1170","DOVE42860",0.0899794201814813,0.217993798076967,0.215200177381394,0.476826604360157
"1171","DOVE42870",0.121301853063464,0.256408408675299,0.440433049608084,0.181856688653153
"1172","DOVE42872",0.175414904256036,0.166043079821992,0.111726570387529,0.546815445534443
"1173","DOVE42876",0.0656543841737466,0.308590249007093,0.507092182980754,0.118663183838407
"1174","DOVE42878",0.0475722608480272,0.291293986973115,0.482051899426521,0.179081852752337
"1175","DOVE42879",0.237635940843409,0.182690276241691,0.104234902280826,0.475438880634074
"1176","DOVE42880",0.190031145580867,0.156912967244403,0.227934968898526,0.425120918276204
"1177","DOVE42883",0.289125702065551,0.33200008339373,0.140871429189397,0.238002785351322
"1178","DOVE42885",0.165163280973396,0.401100298720613,0.289899387702142,0.143837032603849
"1179","DOVE42891",0.393034830748517,0.367980607095367,0.109493022383031,0.129491539773085
"1180","DOVE42895",0.568177915509544,0.174060331986463,0.0521723848055826,0.205589367698411
"1181","DOVE42900",0.238821292363343,0.357862125742194,0.27059313067902,0.132723451215443
"1182","DOVE42903",0.619580106587587,0.184198768394276,0.0743223484391601,0.121898776578977
"1183","DOVE42911",0.14786595085378,0.391823583432861,0.300989926578768,0.159320539134591
"1184","DOVE42912",0.0650002290691097,0.292315901975115,0.424089680265926,0.218594188689849
"1185","DOVE42915",0.0644219350376949,0.401418741432291,0.387173524554718,0.146985798975297
"1186","DOVE42920",0.186067220481054,0.343027919639972,0.327516716903406,0.143388142975569
"1187","DOVE42928",0.455478101837562,0.356772850348897,0.0879821050889674,0.0997669427245736
"1188","DOVE42929",0.131750555782261,0.494704680897563,0.21252959207501,0.161015171245166
"1189","DOVE42930",0.324620420754239,0.280302335687862,0.135938955450525,0.259138288107374
"1190","DOVE42932",0.403019277051701,0.255002561179842,0.125423045142263,0.216555116626193
"1191","DOVE42933",0.172201321011302,0.199388757443933,0.311423336718628,0.316986584826137
"1192","DOVE42937",0.0864714121235115,0.327576715324183,0.482076424429329,0.103875448122977
"1193","DOVE42941",0.291459450140038,0.427268925000583,0.116280593328275,0.164991031531104
"1194","DOVE42945",0.16812095484453,0.175798046237921,0.162852333095031,0.493228665822518
"1195","DOVE42946",0.744479757226537,0.0735427319940019,0.0504386915986241,0.131538819180837
"1196","DOVE42949",0.175851243239218,0.260142878955843,0.332806839005826,0.231199038799114
"1197","DOVE42951",0.201094771902614,0.21540000539958,0.397856152022285,0.185649070675521
"1198","DOVE42953",0.0962451254110513,0.305023020795805,0.383029597492094,0.21570225630105
"1199","DOVE42958",0.275783370949341,0.367351968678331,0.183255889085986,0.173608771286342
"1200","DOVE42959",0,0.33651021078175,0.536541666235883,0.126948122982367
"1201","DOVE42960",0.458343228506937,0.254038442155842,0.0763122537155477,0.211306075621673
"1202","DOVE42963",0.180816170064723,0.365418739803459,0.277113646425826,0.176651443705992
"1203","DOVE43167",0.215281168497992,0.191698843758737,0.0734326390138531,0.519587348729418
"1204","DOVE43168",0.628828119009702,0.182506455662272,0.0581770440287241,0.130488381299301
"1205","DOVE43171",0.0179734567457052,0.267482289807149,0.625233207081099,0.0893110463660477
"1206","DOVE43179",0.331252049140403,0.261147208065041,0.188210255243927,0.219390487550628
"1207","DOVE43182",0.496670775549627,0.302682694383737,0.0777325984092628,0.122913931657373
"1208","DOVE43183",0.336712233314687,0.374248037189837,0.154853659430106,0.13418607006537
"1209","DOVE43185",0.549601817949001,0.219122203241234,0.114038271365045,0.11723770744472
"1210","DOVE43188",0.0269751332377655,0.40837691164075,0.396909568726958,0.167738386394527
"1211","DOVE43189",0.0581147115422403,0.246368685960764,0.390129819574659,0.305386782922337
"1212","DOVE43191",0.508861846081921,0.280899673644387,0.0774677457171613,0.132770734556532
"1213","DOVE43192",0.0593330724410372,0.112769636426799,0.453701206636587,0.374196084495576
"1214","DOVE43193",0.144232993904985,0.138986848017029,0.162489586155468,0.554290571922517
"1215","DOVE43196",0.196164894725288,0.365778114473894,0.244565062206867,0.193491928593952
"1216","DOVE43197",0.48647426129417,0.263620919188473,0.0600312681543729,0.189873551362984
"1217","DOVE43201",0.0828536325217663,0.307286624969306,0.321087924679311,0.288771817829617
"1218","DOVE43203",0.158459148755315,0.291684676902268,0.300571451774003,0.249284722568413
"1219","DOVE43204",0.15461195038645,0.317324122553593,0.303781094126612,0.224282832933345
"1220","DOVE43207",0.79782642338331,0.0971990020826374,0.0375589543369536,0.0674156201970985
"1221","DOVE43209",0.339032162366665,0.393194566810889,0.157813527166171,0.109959743656275
"1222","DOVE43210",0.464097610564491,0.261330828620218,0.10737758161956,0.167193979195731
"1223","DOVE43211",0.581900629870625,0.199578159818426,0.0560139362649943,0.162507274045955
"1224","DOVE43215",0.163768317173334,0.244846275810717,0.337016306596311,0.254369100419637
"1225","DOVE43216",0.0463923409485062,0.227735177731165,0.51377781769118,0.212094663629148
"1226","DOVE43219",0.0183312882271941,0.0997195302727416,0.63510744509589,0.246841736404174
"1227","DOVE43220",0.0459585843795135,0.124118230032659,0.615702649569026,0.214220536018802
"1228","DOVE43222",0.317372691679784,0.467742785287581,0.110110235284276,0.104774287748358
"1229","DOVE43224",0.367065838598307,0.428016694991013,0.0952550246438609,0.109662441766819
"1230","DOVE43229",0.200786180558532,0.450243197025721,0.227361455742005,0.121609166673742
"1231","DOVE43231",0.676122643781207,0.146564763644417,0.094330437612362,0.0829821549620135
"1232","DOVE43232",0.606917345300958,0.205497216987915,0.0493735443455194,0.138211893365608
"1233","DOVE43239",0.441527414402063,0.277922879634306,0.0675408360617396,0.213008869901892
"1234","DOVE43245",0.537053616636908,0.160561381342788,0.0674540880043336,0.234930914015971
"1235","DOVE43247",0.415980033603808,0.210349494237661,0.06117787196233,0.312492600196201
"1236","DOVE43250",0.0384388222070478,0.339560427311219,0.299790542654675,0.322210207827058
"1237","DOVE43252",0.206781484348124,0.363355863479561,0.251477329486285,0.17838532268603
"1238","DOVE43258",0.316791237281473,0.262873672257776,0.193003772256141,0.22733131820461
"1239","DOVE43260",0.664957425205293,0.154583841303224,0.0923586952613533,0.0881000382301299
"1240","DOVE43261",0.185245741338315,0.203366749902015,0.221242849004276,0.390144659755394
"1241","DOVE43264",0.123372705315309,0.314496427816715,0.406872490210725,0.15525837665725
"1242","DOVE43266",0.0186695537186916,0.0811799532653686,0.35028212844279,0.54986836457315
"1243","DOVE43268",0.166788225897934,0.531403807703148,0.188150274706185,0.113657691692733
"1244","DOVE43269",0.0564926923702802,0.189438382921116,0.394426861044586,0.359642063664017
"1245","DOVE43270",0.0559291781431734,0.336246420796787,0.458809109927239,0.149015291132801
"1246","DOVE43271",0.373224131606262,0.411102394415169,0.134488656082819,0.0811848178957503
"1247","DOVE43272",0.440171014530654,0.27069040269368,0.0839768735244284,0.205161709251238
"1248","DOVE43276",0.176820308756151,0.560905090717899,0.163900020160517,0.098374580365433
"1249","DOVE43278",0.120897166131035,0.124903309969638,0.419587428526128,0.3346120953732
"1250","DOVE43280",0.509686053240864,0.299391168743324,0.106124055913251,0.0847987221025607
"1251","DOVE43290",0.25295585932736,0.391551454530984,0.133472395541494,0.222020290600163
"1252","DOVE43291",0.148116498145753,0.380873177050928,0.329368539515312,0.141641785288007
"1253","DOVE43292",0.0961099348480803,0.091456967011042,0.251155677886174,0.561277420254704
"1254","DOVE43351",0.290544127730057,0.304231190878754,0.220104368585769,0.18512031280542
"1255","DOVE43355",0.393018902370283,0.349247910649438,0.101092492415706,0.156640694564573
"1256","DOVE43357",0.159373779231454,0.288087712306525,0.218266407807831,0.33427210065419
"1257","DOVE43363",0.257330772391747,0.292907606548444,0.226001391929267,0.223760229130542
"1258","DOVE43364",0.27116593407447,0.172080064869459,0.0909899789157046,0.465764022140366
"1259","DOVE43365",0.324695327370897,0.431596221859267,0.12435715157393,0.119351299195906
"1260","DOVE43366",0.138157667042179,0.308825698350511,0.328923615640816,0.224093018966494
"1261","DOVE43369",0.441294710961739,0.219114958662951,0.111786553316312,0.227803777058998
"1262","DOVE43375",0.421619175801549,0.238103168631791,0.0649591714078441,0.275318484158816
"1263","DOVE43383",0.507355548238882,0.245689333416586,0.0501313369803711,0.196823781364161
"1264","DOVE43387",0.135727473590911,0.462738710564996,0.255614551189596,0.145919264654497
"1265","DOVE43388",0.482759751880551,0.205010047503731,0.102163284333497,0.210066916282221
"1266","DOVE43393",0.549048658592748,0.272110947312857,0.0796270489481808,0.0992133451462144
"1267","DOVE43399",0.42718858820836,0.119870136059787,0.161357023989715,0.291584251742138
"1268","DOVE43400",0.304936930115133,0.389787393477943,0.135345204885616,0.169930471521308
"1269","DOVE43409",0.0568548825117106,0.164222390708856,0.299831544767302,0.479091182012132
"1270","DOVE43412",0.500174194558423,0.309735319759564,0.114388857221031,0.0757016284609822
"1271","DOVE43414",0.0980865124535593,0.415786342091046,0.290190793368914,0.19593635208648
"1272","DOVE43417",0.111867582251126,0.313880002828102,0.297993901455809,0.276258513464963
"1273","DOVE43420",0.162670846924243,0.344789900291502,0.254083872479745,0.238455380304509
"1274","DOVE43421",0.20761770641329,0.174741006219767,0.190678350452383,0.42696293691456
"1275","DOVE43423",0.180449117947803,0.352301939998764,0.268255400003202,0.198993542050231
"1276","DOVE43433",0.37088259270516,0.342825850992599,0.0601764216527499,0.226115134649491
"1277","DOVE43434",0.453971841491278,0.33300822296703,0.0863856593339781,0.126634276207714
"1278","DOVE43435",0.277776637058159,0.230610390148669,0.102672143867574,0.388940828925598
"1279","DOVE43442",0.277784825528139,0.404377330196785,0.141399233014346,0.17643861126073
"1280","DOVE43452",0.211242918873296,0.193906083433458,0.178970286323519,0.415880711369727
"1281","DOVE43453",0.00849441419119145,0.102110532889481,0.667204462860474,0.222190590058854
"1282","DOVE43459",0.214509332176211,0.317194162204138,0.22497500927018,0.243321496349471
"1283","DOVE43462",0.159067809287693,0.307682457354627,0.317772947299762,0.215476786057918
"1284","DOVE43464",0.162004313769252,0.362518216188762,0.260257763594036,0.21521970644795
"1285","DOVE43465",0.238917280564127,0.175098020050008,0.225824506444143,0.360160192941722
"1286","DOVE43470",0.140053477020508,0.199293513790405,0.38718180621458,0.273471202974508
"1287","DOVE43471",0.0544007827791384,0.142715060342387,0.3914912999236,0.411392856954874
"1288","DOVE43473",0.0583172993075648,0.221570142441824,0.603982532208186,0.116130026042426
"1289","DOVE43477",0.0743167283186796,0.213254443912136,0.455295088212598,0.257133739556586
"1290","DOVE43479",0.292524591085882,0.36887599834758,0.167308100734462,0.171291309832076
"1291","DOVE43481",0.324037370213258,0.300408211545242,0.114555843136241,0.260998575105258
"1292","DOVE43482",0.389542096933872,0.267591129318165,0.182011472266255,0.160855301481709
"1293","DOVE43485",0.67308238861334,0.151394483205655,0.0517284413068268,0.123794686874179
"1294","DOVE43486",0.448367329314466,0.286276192862324,0.0822259880221521,0.183130489801058
"1295","DOVE43493",0.150301084173265,0.349982199231765,0.315088324373582,0.184628392221387
"1296","DOVE43494",0.31831630727336,0.266247704225033,0.174655253332412,0.240780735169194
"1297","DOVE43495",0.663385395826248,0.142475318549333,0.0754985510098571,0.118640734614562
"1298","DOVE43498",0.306612039449212,0.459685237332595,0.141995304329293,0.0917074188889009
"1299","DOVE43501",0.196279341840437,0.373978472280963,0.259363106456649,0.17037907942195
"1300","DOVE43510",0.375852703641162,0.324341756628139,0.145878891222266,0.153926648508433
"1301","DOVE43521",0.3412435262392,0.397120687796542,0.111367396062044,0.150268389902214
"1302","DOVE43522",0.317569862661488,0.351955578492591,0.156101840390863,0.174372718455058
"1303","DOVE43524",0.0797702411501436,0.38439021820911,0.314929090902393,0.220910449738354
"1304","DOVE43525",0.0668568493919432,0.428432087261674,0.26649157389009,0.238219489456293
"1305","DOVE43528",0.273279315394825,0.335811895303864,0.225791933481208,0.165116855820102
"1306","DOVE43537",0.128387129685841,0.311877029004063,0.305543571472011,0.254192269838084
"1307","DOVE43539",0.3431216325373,0.429581363243131,0.137220119582804,0.0900768846367653
"1308","DOVE43543",0.343570444083492,0.205785845626595,0.176833092724793,0.27381061756512
"1309","DOVE43547",0.137203572430382,0.421621371457418,0.260179652892404,0.180995403219796
"1310","DOVE43548",0.293849079507668,0.189951966465434,0.15155731294299,0.364641641083908
"1311","DOVE43550",0.438918313854077,0.228458850612579,0.0879687447274871,0.244654090805856
"1312","DOVE43559",0.0660460298845227,0.387368405003319,0.359296524947668,0.18728904016449
"1313","DOVE43564",0.180936456171082,0.349269715408292,0.209380022620834,0.260413805799792
"1314","DOVE43570",0.155818662635985,0.235375652478905,0.218682233965322,0.390123450919789
"1315","DOVE43572",0.0552393984472602,0.132117214305027,0.597461076025508,0.215182311222205
"1316","DOVE43574",0.386051267318201,0.351309485720189,0.122865989366508,0.139773257595102
"1317","DOVE43578",0.320005749861117,0.385016706958432,0.138635910616287,0.156341632564164
"1318","DOVE43580",0.503365215315764,0.17830004121553,0.132009411839831,0.186325331628875
"1319","DOVE43587",0.149796905570165,0.423682293610709,0.172784065614686,0.25373673520444
"1320","DOVE43588",0.314362268312039,0.193045954355139,0.17107569594615,0.321516081386672
"1321","DOVE43590",0.442134436715864,0.293155908542689,0.0938164746746375,0.170893180066809
"1322","DOVE43592",0.17549078508938,0.34868824900201,0.295641030017998,0.180179935890612
"1323","DOVE43593",0.47104760860336,0.231105559653201,0.0494312784415133,0.248415553301925
"1324","DOVE43595",0.434907232837196,0.285342031902831,0.093117457789335,0.186633277470638
"1325","DOVE43599",0.0845446211233303,0.341959946308996,0.429612670051572,0.143882762516102
"1326","DOVE43602",0.350647405865433,0.182968761974214,0.12887122565407,0.337512606506284
"1327","DOVE43606",0.0671721200310152,0.071934652632589,0.245211781277554,0.615681446058842
"1328","DOVE43607",0.597134126296192,0.12819530484072,0.0579364953685081,0.216734073494581
"1329","DOVE43610",0.669082108188776,0.141019783958349,0.0758944586031656,0.11400364924971
"1330","DOVE43615",0.198391519731068,0.475892250541147,0.166440863996231,0.159275365731554
"1331","DOVE43626",0.0103734015152292,0.191040271133832,0.554700617922478,0.243885709428461
"1332","DOVE43630",0.499907895677785,0.254536817239631,0.103996052861323,0.141559234221261
"1333","DOVE43636",0.183396980851588,0.337673753437887,0.337336741862153,0.141592523848372
"1334","DOVE43638",0.0308611789580631,0.222863463090724,0.475068236013008,0.271207121938205
"1335","DOVE43639",0.155139397793037,0.319485609668189,0.304351050927872,0.221023941610902
"1336","DOVE43641",0.311434229969968,0.373699705816588,0.0866908454054294,0.228175218808014
"1337","DOVE43643",0.39310905383445,0.251667247871451,0.112441181521531,0.242782516772568
"1338","DOVE43646",0.445962124054601,0.236869709069256,0.0845551589255274,0.232613007950616
"1339","DOVE43652",0.421587828875381,0.190196397422191,0.053285625489143,0.334930148213285
"1340","DOVE43653",0.468716370801489,0.324236814603228,0.100089223100327,0.106957591494956
"1341","DOVE43654",0.675170404048636,0.216412303052801,0.055860204893233,0.0525570880053292
"1342","DOVE43656",0.0772954070144343,0.244355177233694,0.384202786522183,0.294146629229688
"1343","DOVE43660",0.308575290159414,0.279690926009087,0.127223746836878,0.284510036994621
"1344","DOVE43662",0.0554318665217277,0.195763521488552,0.609171436336014,0.139633175653707
"1345","DOVE43664",0.116485706011789,0.151653629720853,0.404775205386208,0.32708545888115
"1346","DOVE43666",0.305085637419384,0.326313323864716,0.149758602399941,0.218842436315959
"1347","DOVE43670",0.126646936425192,0.606582773458181,0.148884146303176,0.11788614381345
"1348","DOVE43679",0.412849485801253,0.251343381280422,0.132649369600714,0.203157763317611
"1349","DOVE43680",0.511009801181343,0.257972674436012,0.0881457794351157,0.142871744947529
"1350","DOVE43681",0.596373713361985,0.180923802033516,0.0598493788269895,0.16285310577751
"1351","DOVE43685",0.0900765098828733,0.285008942666788,0.498589874945256,0.126324672505082
"1352","DOVE43688",0.276742360709033,0.509756431108886,0.154369811072984,0.0591313971090969
"1353","DOVE43689",0.553393684307128,0.188344531752772,0.087064463707568,0.171197320232532
"1354","DOVE43699",0.0907679672191018,0.103838219725656,0.191696844282078,0.613696968773164
"1355","DOVE43705",0.541205612849428,0.247737561619714,0.0404592038931726,0.170597621637686
"1356","DOVE43709",0.18839745280044,0.267285091848213,0.239143830124694,0.305173625226653
"1357","DOVE43714",0.175440302344102,0.5414466421686,0.177923309950861,0.105189745536438
"1358","DOVE43715",0.27918495457853,0.283010433325548,0.227150151803967,0.210654460291955
"1359","DOVE43717",0.0816341470933943,0.355563758156093,0.331742255031077,0.231059839719435
"1360","DOVE43726",0.153058337619415,0.361594452994457,0.254141891583728,0.2312053178024
"1361","DOVE43734",0.0906348895399742,0.184269057119855,0.473430904542624,0.251665148797547
"1362","DOVE43737",0.0296060662168667,0.10516307689161,0.14658081919658,0.718650037694943
"1363","DOVE43739",0.279593812982917,0.275544260191127,0.123746426143398,0.321115500682558
"1364","DOVE43743",0.330342880330826,0.299105423154489,0.0252347503297052,0.34531694618498
"1365","DOVE43753",0.313234111803255,0.405780969809629,0.166298050902656,0.11468686748446
"1366","DOVE43755",0.0188211723098841,0.0299637001645229,0.270659965522245,0.680555162003348
"1367","DOVE43756",0.207978088465213,0.10529761382319,0.184572946744499,0.502151350967098
"1368","DOVE43760",0.364828463191657,0.234868849017725,0.11801847916314,0.282284208627479
"1369","DOVE43765",0.0855812159702071,0.208327590491276,0.316490951691531,0.389600241846986
"1370","DOVE43769",0.138004857555613,0.200076305387876,0.252150103706545,0.409768733349966
"1371","DOVE43775",0.391560511598368,0.334799985208908,0.115976807987607,0.157662695205118
"1372","DOVE43785",0.376129620628393,0.244929297742733,0.101089938904429,0.277851142724445
"1373","DOVE43790",0.660262827832961,0.140104264616014,0.0672300723268419,0.132402835224183
"1374","DOVE43798",0.187843462837665,0.23874575364834,0.20575992636468,0.367650857149315
"1375","DOVE43799",0.0893452726772873,0.123447209087177,0.312128979909505,0.475078538326031
"1376","DOVE43810",0.154613668925029,0.156690276420491,0.194828699673671,0.493867354980808
"1377","DOVE43811",0.410914289981667,0.363438868191618,0.109093852402678,0.116552989424037
"1378","DOVE43813",0.0189415730611684,0.105079768746623,0.567725620380303,0.308253037811904
